OMSI Index,98,,,,,,,,,,,,,,,,
Block Order,,,,,,,,,,,,,,,,,
7,0,0,,,,,,,,,,,,,,,
32,0,17,,,,,,,,,,,,,,,
0,10,4,,,,,,,,,,,,,,,
Confidence - Block 1,,,,,,,,,,,,,,,,,
10,4,0,,,,,,,,,,,,,,,
14,20,0,,,,,,,,,,,,,,,
29,1,9,,,,,,,,,,,,,,,
47,9,6,,,,,,,,,,,,,,,
0,71,0,,,,,,,,,,,,,,,
21,54,12,,,,,,,,,,,,,,,
Confidence - Block 2,,,,,,,,,,,,,,,,,
9,3,2,,,,,,,,,,,,,,,
100,100,100,,,,,,,,,,,,,,,
100,100,100,,,,,,,,,,,,,,,
1,13,13,,,,,,,,,,,,,,,
24,39,14,,,,,,,,,,,,,,,
4,8,31,,,,,,,,,,,,,,,
Confidence - Block 3,,,,,,,,,,,,,,,,,
6,5,0,,,,,,,,,,,,,,,
12,5,17,,,,,,,,,,,,,,,
13,14,32,,,,,,,,,,,,,,,
17,54,15,,,,,,,,,,,,,,,
6,25,51,,,,,,,,,,,,,,,
0,6,4,,,,,,,,,,,,,,,
Confidence - Block 4,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,
79,98,17,,,,,,,,,,,,,,,
27,98,97,,,,,,,,,,,,,,,
87,26,83,,,,,,,,,,,,,,,
56,48,23,,,,,,,,,,,,,,,
0,0,1,,,,,,,,,,,,,,,
Confidence - Block 5,,,,,,,,,,,,,,,,,
8,11,3,,,,,,,,,,,,,,,
100,100,100,,,,,,,,,,,,,,,
41,97,74,,,,,,,,,,,,,,,
0,26,24,,,,,,,,,,,,,,,
7,30,22,,,,,,,,,,,,,,,
5,0,10,,,,,,,,,,,,,,,
Response Time - Block 0,,,,,,,,,,,,,,,,,
6.37005,4.2,2.75,,,,,,,,,,,,,,,
12.0002,2.3,6.70006,,,,,,,,,,,,,,,
1.33,4.23,1.81,,,,,,,,,,,,,,,
3.37,8.77011,2.07,,,,,,,,,,,,,,,
1.18,4.77001,4.47001,,,,,,,,,,,,,,,
18.0703,5.36003,2.63,,,,,,,,,,,,,,,
Response Time - Block 1,,,,,,,,,,,,,,,,,
7.59008,9.06011,5.23002,,,,,,,,,,,,,,,
6.35005,15.0602,9.72013,,,,,,,,,,,,,,,
2.54,3.09,7.24007,,,,,,,,,,,,,,,
3.06,8.94011,2.51,,,,,,,,,,,,,,,
2.38,1.76,1.79,,,,,,,,,,,,,,,
10.6401,4.15,8.4001,,,,,,,,,,,,,,,
Response Time - Block 2,,,,,,,,,,,,,,,,,
14.5002,6.75006,10.7802,,,,,,,,,,,,,,,
3.69,1.69,1.06,,,,,,,,,,,,,,,
1.56,0.82,1.23,,,,,,,,,,,,,,,
25.5905,1.44,2.65,,,,,,,,,,,,,,,
1.78,1.88,4.91002,,,,,,,,,,,,,,,
1.99,9.69013,1.2,,,,,,,,,,,,,,,
Response Time - Block 3,,,,,,,,,,,,,,,,,
10.3101,1.19,1.5,,,,,,,,,,,,,,,
5.71004,4.78001,1.05,,,,,,,,,,,,,,,
3.79,6.42005,1.4,,,,,,,,,,,,,,,
9.89013,1.67,1.82,,,,,,,,,,,,,,,
1.99,1.49,1.6,,,,,,,,,,,,,,,
12.4602,5.26003,3.75,,,,,,,,,,,,,,,
Response Time - Block 4,,,,,,,,,,,,,,,,,
1.89,2.47,14.7002,,,,,,,,,,,,,,,
1.37,1.03,0.939999,,,,,,,,,,,,,,,
1.23,1.01,1.21,,,,,,,,,,,,,,,
1.59,1.99,1.18,,,,,,,,,,,,,,,
0.969999,1.74,1.57,,,,,,,,,,,,,,,
9.21012,0.989999,1.12,,,,,,,,,,,,,,,
Response Time - Block 5,,,,,,,,,,,,,,,,,
1.86,1.43,1.66,,,,,,,,,,,,,,,
1.26,1.55,1.58,,,,,,,,,,,,,,,
1.02,1.49,1.47,,,,,,,,,,,,,,,
5.74004,1.17,0.839999,,,,,,,,,,,,,,,
3.32,1.62,1.23,,,,,,,,,,,,,,,
1.72,11.4302,1.49,,,,,,,,,,,,,,,
